164,17,0 : 8,0 : 33,1,4,1,2000,0,1,high
164,18,0 : 9,0 : 25,1,2,1,2300,0,1,low
164,19,0 : 6,0 : 14,1,4,0,2100,0,1,low
164,20,0 : 9,0 : 6,1,4,1,2400,0,1,high
165,1,0 : 7,2 : 51,0,0,0,500,0,0,low
165,2,0 : 8,2 : 42,0,0,0,500,0,0,low
165,3,0 : 8,2 : 33,0,0,0,500,0,0,medium
165,4,0 : 8,2 : 24,0,0,1,1000,0,0,high
165,5,0 : 8,2 : 15,0,0,1,1500,0,0,high
165,6,0 : 7,2 : 5,0,0,1,2000,50,0,medium
165,7,0 : 7,1 : 55,0,0,1,2500,50,0,2
165,8,0 : 7,1 : 45,0,0,0,2500,100,0,low
165,9,0 : 5,1 : 33,0,0,0,2500,100,0,low
165,10,0 : 6,1 : 22,0,0,0,2500,100,0,medium
165,11,0 : 8,1 : 13,0,2,0,2300,100,1,high
165,12,0 : 8,1 : 4,1,0,1,2800,100,0,high
165,13,0 : 9,0 : 56,0,0,1,3300,100,0,high
165,14,0 : 6,0 : 45,0,0,1,3800,100,0,medium
165,15,0 : 8,0 : 36,1,0,1,4300,100,0,medium
165,16,0 : 8,0 : 27,1,0,1,4800,100,0,high
165,17,0 : 6,0 : 16,1,0,1,5300,100,0,medium
165,18,0 : 8,0 : 7,0,0,1,5800,100,0,high
166,1,0 : 8,2 : 52,0,0,1,1000,0,0,high
166,2,0 : 6,2 : 41,0,0,0,1000,0,0,2
166,3,0 : 6,2 : 30,0,0,1,1500,0,0,2
166,4,0 : 8,2 : 21,0,0,1,2000,0,0,high
166,5,0 : 7,2 : 11,0,0,1,2500,0,0,medium
166,6,0 : 7,2 : 1,0,0,1,3000,0,0,2
166,7,0 : 8,1 : 52,0,0,1,3500,0,0,high
166,8,0 : 8,1 : 43,0,0,1,4000,0,0,high
166,9,0 : 8,1 : 34,0,0,1,4500,0,0,2
166,10,0 : 17,1 : 34,0,0,0,4500,50,0,2
166,11,0 : 8,1 : 25,0,0,1,5000,50,0,high
166,12,0 : 8,1 : 16,0,0,1,5500,50,0,high
166,13,0 : 8,1 : 7,0,0,1,6000,50,0,medium
166,14,0 : 9,0 : 59,0,0,1,6500,50,0,high
166,15,0 : 8,0 : 50,0,0,1,7000,50,0,high
166,16,0 : 8,0 : 41,0,0,1,7500,50,0,high
166,17,0 : 9,0 : 33,0,0,1,8000,50,0,high
166,18,0 : 7,0 : 23,0,0,0,8000,50,0,2
166,19,0 : 9,0 : 15,0,0,1,8500,50,0,high
166,20,0 : 8,0 : 6,0,0,1,9000,50,0,high
167,1,0 : 8,2 : 52,0,0,0,500,0,0,low
167,5,0 : 8,2 : 43,0,0,0,500,0,0,low
168,1,0 : 7,2 : 51,0,0,0,500,0,0,medium
168,2,0 : 8,2 : 42,0,0,1,1000,0,0,medium
168,3,0 : 8,2 : 33,0,0,1,1500,0,0,medium
168,5,0 : 8,2 : 24,0,0,1,2000,0,0,high
168,6,0 : 7,2 : 14,0,0,1,2500,0,0,low
168,7,0 : 8,2 : 5,0,0,1,3000,50,0,high
168,8,0 : 7,1 : 55,0,0,0,3000,50,0,low
169,1,0 : 7,2 : 51,0,0,1,1000,0,0,high
169,2,0 : 8,2 : 42,0,0,1,1500,0,0,high
169,3,0 : 8,2 : 33,0,0,1,2000,0,0,high
169,4,0 : 17,2 : 33,0,0,0,2000,50,0,high
169,5,0 : 9,2 : 25,0,0,1,2500,50,0,high
169,6,0 : 8,2 : 16,0,0,1,3000,50,0,high
169,7,0 : 8,2 : 7,0,0,1,3500,50,0,high
169,8,0 : 7,1 : 57,0,0,0,3500,50,0,high
169,9,0 : 8,1 : 48,0,0,1,4000,50,0,high
169,10,0 : 7,1 : 38,0,0,1,4500,50,0,high
169,11,0 : 6,1 : 27,0,0,0,4500,50,0,high
169,12,0 : 6,1 : 16,0,0,0,4500,50,0,high
169,13,0 : 8,1 : 7,0,0,1,5000,50,0,high
169,14,0 : 4,0 : 54,0,0,1,5500,50,0,high
169,15,0 : 8,0 : 45,0,0,1,6000,50,0,high
169,16,0 : 9,0 : 37,0,0,1,6500,50,0,high
169,17,0 : 3,0 : 23,0,0,1,7000,50,0,3
169,18,0 : 9,0 : 15,0,0,1,7500,50,0,high
169,19,0 : 8,0 : 6,0,0,1,8000,50,0,high
170,1,0 : 6,2 : 50,0,0,0,500,0,0,low
170,2,0 : 5,2 : 38,0,0,0,500,0,0,medium
170,3,0 : 6,2 : 27,0,0,1,1000,0,0,2
170,4,0 : 7,2 : 17,0,0,1,1500,0,0,low
170,5,0 : 8,2 : 8,0,0,0,1500,0,0,low
170,6,0 : 7,1 : 58,0,0,0,1500,0,0,low
170,7,0 : 8,1 : 49,0,0,1,2000,0,0,low
170,8,0 : 7,1 : 39,0,0,0,2000,0,0,low
170,9,0 : 7,1 : 29,0,0,0,2000,0,0,low
170,10,0 : 8,1 : 20,0,0,1,2500,0,0,3
170,11,0 : 8,1 : 11,0,0,0,2500,0,0,medium
170,12,0 : 8,1 : 2,0,0,0,2500,0,0,low
170,13,0 : 8,0 : 53,0,0,0,2500,0,0,low
170,14,0 : 8,0 : 44,0,0,1,3000,0,0,high
170,15,0 : 8,0 : 35,0,0,1,3500,0,0,medium
170,16,0 : 5,0 : 23,0,0,0,3500,0,0,low
170,17,0 : 7,0 : 13,0,0,0,3500,0,0,low
171,1,0 : 6,2 : 50,0,0,1,1000,0,0,high
171,2,0 : 7,2 : 40,0,0,0,1000,0,0,medium
171,3,0 : 3,2 : 26,0,0,0,1000,0,0,2
171,4,0 : 8,2 : 17,0,4,0,800,0,1,low
171,5,0 : 8,2 : 8,0,4,0,600,0,1,2
171,6,0 : 8,1 : 59,0,4,1,900,0,1,2
171,7,0 : 8,1 : 50,0,4,0,700,0,1,medium
171,8,0 : 8,1 : 41,1,4,0,500,0,1,medium
171,9,0 : 8,1 : 32,1,2,0,300,0,1,medium
171,10,0 : 8,1 : 23,1,4,0,100,0,1,medium
171,11,0 : 7,1 : 13,1,4,0,-100,0,1,low
171,12,0 : 8,1 : 4,1,4,1,200,0,1,medium
171,13,0 : 8,0 : 55,1,4,1,500,0,1,high
171,14,0 : 8,0 : 46,1,4,1,800,50,1,high
171,15,0 : 8,0 : 37,1,4,1,1100,50,1,3
171,16,0 : 7,0 : 27,1,2,0,900,100,1,low
171,17,0 : 8,0 : 18,1,4,0,700,100,1,low
171,18,0 : 7,0 : 8,1,4,1,1000,100,1,3
172,1,0 : 7,2 : 51,0,4,1,800,0,1,3
172,2,0 : 8,2 : 42,1,2,0,600,0,1,low
172,3,0 : 8,2 : 33,1,4,1,900,0,1,medium
172,4,0 : 8,2 : 24,1,3,1,1200,0,1,medium
172,5,0 : 7,2 : 14,1,3,1,1500,0,1,medium
172,6,0 : 6,2 : 3,0,4,1,1800,0,1,medium
172,7,0 : 8,1 : 54,1,4,1,2100,0,1,medium
172,8,0 : 8,1 : 45,1,0,1,2600,0,0,3
172,9,0 : 8,1 : 36,1,3,1,2900,0,1,medium
172,10,0 : 8,1 : 27,1,3,1,3200,0,1,3
172,11,0 : 7,1 : 17,1,4,1,3500,0,1,medium
172,12,0 : 8,1 : 8,1,2,1,3800,0,1,3
172,13,0 : 7,0 : 58,1,4,1,4100,0,1,2
172,14,0 : 8,0 : 49,1,4,1,4400,0,1,high
172,15,0 : 8,0 : 40,1,4,0,4200,0,1,2
172,16,0 : 6,0 : 29,1,0,0,4200,0,0,2
172,17,0 : 8,0 : 20,1,2,1,4500,0,1,3
172,18,0 : 8,0 : 11,1,4,1,4800,0,1,high
172,19,0 : 8,0 : 2,1,4,1,5100,0,1,3
173,1,0 : 8,2 : 52,0,0,0,500,0,0,3
173,2,0 : 8,2 : 43,0,0,0,500,0,0,low
173,3,0 : 8,2 : 34,0,0,0,500,0,0,low
173,4,0 : 8,2 : 25,0,0,1,1000,0,0,low
173,5,0 : 7,2 : 15,0,0,0,1000,0,0,low
173,6,0 : 8,2 : 6,0,0,1,1500,0,0,low
173,7,0 : 7,1 : 56,0,0,0,1500,0,0,2
173,8,0 : 8,1 : 47,0,0,0,1500,0,0,low
173,9,0 : 8,1 : 38,0,0,0,1500,0,0,low
173,10,0 : 7,1 : 28,0,0,1,2000,0,0,low
173,11,0 : 7,1 : 18,0,0,0,2000,0,0,low
173,12,0 : 7,1 : 8,0,0,1,2500,0,0,low
173,13,0 : 8,0 : 59,0,0,0,2500,0,0,low
173,14,0 : 8,0 : 50,0,0,1,3000,0,0,low
173,15,0 : 8,0 : 41,0,0,1,3500,0,0,medium
173,16,0 : 8,0 : 32,0,0,1,4000,0,0,low
173,17,0 : 8,0 : 23,0,0,1,4500,0,0,low
173,18,0 : 8,0 : 14,0,0,0,4500,0,0,low
173,19,0 : 6,0 : 3,0,0,0,4500,0,0,low
174,1,0 : 8,2 : 52,0,0,0,500,0,0,medium
174,2,0 : 8,2 : 43,0,0,1,1000,0,0,high
174,3,0 : 5,2 : 31,0,0,0,1000,0,0,2
174,4,0 : 8,2 : 22,0,0,1,1500,0,0,high
174,5,0 : 8,2 : 13,0,0,1,2000,0,0,high
174,6,0 : 7,2 : 3,0,0,1,2500,0,0,high
174,7,0 : 8,1 : 54,0,0,1,3000,0,0,high
174,8,0 : 8,1 : 45,0,0,1,3500,0,0,3
174,9,0 : 8,1 : 36,0,0,1,4000,0,0,high
174,10,0 : 7,1 : 26,0,0,1,4500,0,0,high
174,11,0 : 7,1 : 16,0,0,1,5000,0,0,high
174,12,0 : 8,1 : 7,0,0,1,5500,0,0,high
174,13,0 : 6,0 : 56,0,0,1,6000,0,0,3
174,14,0 : 7,0 : 46,0,0,1,6500,0,0,high
174,15,0 : 7,0 : 36,0,0,1,7000,0,0,high
174,16,0 : 8,0 : 27,0,0,0,7000,0,0,high
174,17,0 : 8,0 : 18,0,0,1,7500,0,0,high
176,1,0 : 4,2 : 48,0,0,0,500,0,0,low
176,2,0 : 7,2 : 38,0,0,1,1000,0,0,high
176,3,0 : 6,2 : 27,0,0,1,1500,0,0,high
176,4,0 : 5,2 : 15,0,0,1,2000,0,0,medium
176,5,0 : 6,2 : 4,0,0,1,2500,50,0,2
176,6,0 : 7,1 : 54,0,0,1,3000,50,0,medium
176,7,0 : 6,1 : 43,0,0,1,3500,50,0,3
176,8,0 : 8,1 : 34,0,0,1,4000,50,0,high
176,9,0 : 5,1 : 22,0,0,1,4500,50,0,medium
176,10,0 : 8,1 : 13,0,0,1,5000,50,0,low
176,11,0 : 9,1 : 5,0,3,1,5300,50,1,high
176,12,0 : 8,0 : 56,0,0,1,5800,50,0,low
176,13,0 : 8,0 : 47,0,0,1,6300,50,0,high
176,14,0 : 0,0 : 30,0,0,0,6300,50,0,high
176,15,0 : 6,0 : 19,0,0,0,6300,100,0,high
176,16,0 : 8,0 : 10,1,0,1,6800,100,0,3
177,1,0 : 6,2 : 50,0,0,1,1000,0,0,high
177,2,0 : 8,2 : 41,0,0,1,1500,0,0,high
177,3,0 : 8,2 : 32,0,0,0,1500,0,0,high
177,4,0 : 3,2 : 18,0,0,0,1500,0,0,low
177,6,0 : 8,2 : 9,0,0,0,1500,0,0,medium
178,1,0 : 2,2 : 46,0,0,0,500,0,0,low
178,2,0 : 8,2 : 37,0,0,0,500,0,0,low
178,3,0 : 0,2 : 20,0,0,0,500,50,0,low
178,4,0 : 8,2 : 11,0,4,1,800,50,1,high
178,5,0 : 8,2 : 2,1,2,0,600,50,1,medium
178,6,0 : 8,1 : 53,1,0,1,1100,50,0,medium
178,7,0 : 4,1 : 40,1,0,0,1100,100,0,medium
178,8,0 : 4,1 : 27,1,0,0,1100,100,0,medium
178,9,0 : 8,1 : 18,1,0,1,1600,100,0,high
178,10,0 : 4,1 : 5,1,0,1,2100,100,0,medium
178,11,0 : 5,0 : 53,1,0,0,2100,100,0,medium
178,12,0 : 5,0 : 41,0,0,0,2100,100,0,medium
178,13,0 : 8,0 : 32,1,0,1,2600,100,0,high
178,14,0 : 8,0 : 23,0,0,1,3100,100,0,high
178,15,0 : 7,0 : 13,1,0,1,3600,100,0,high
178,16,0 : 7,0 : 3,1,0,1,4100,100,0,high
179,1,0 : 5,2 : 49,0,0,0,500,0,0,2
179,2,0 : 7,2 : 39,0,0,0,500,50,0,medium
179,3,0 : 3,2 : 25,0,0,0,500,100,0,low
179,4,0 : 8,2 : 16,0,4,1,800,100,1,high
179,5,0 : 6,2 : 5,0,0,1,1300,100,0,medium
179,6,0 : 8,1 : 56,1,0,1,1800,100,0,high
179,7,0 : 17,1 : 56,0,0,0,1800,150,0,high
179,8,0 : 7,1 : 46,1,0,1,2300,150,0,high
179,9,0 : 8,1 : 37,1,0,1,2800,150,0,high
179,10,0 : 8,1 : 28,0,0,1,3300,150,0,high
179,11,0 : 8,1 : 19,1,0,1,3800,150,0,high
179,12,0 : 5,1 : 7,1,0,0,3800,150,0,3
179,13,0 : 8,0 : 58,1,0,1,4300,200,0,high
179,14,0 : 8,0 : 49,1,0,1,4800,200,0,high
179,15,0 : 3,0 : 35,0,0,0,4800,250,0,2
179,16,0 : 8,0 : 26,1,0,1,5300,250,0,high
179,17,0 : 8,0 : 17,1,0,1,5800,250,0,high
179,18,0 : 7,0 : 7,1,0,1,6300,250,0,high
180,1,0 : 5,2 : 49,0,0,0,500,50,0,low
180,2,0 : 8,2 : 40,0,0,0,500,50,0,high
180,3,0 : 7,2 : 30,0,0,0,500,50,0,low
180,6,0 : 3,2 : 16,0,0,0,500,50,0,low
181,1,0 : 8,2 : 52,0,0,1,1000,0,0,high
181,2,0 : 7,2 : 42,0,0,0,1000,0,0,low
181,3,0 : 6,2 : 31,0,0,0,1000,0,0,low
181,4,0 : 7,2 : 21,0,2,0,800,0,1,low
181,5,0 : 7,2 : 11,0,4,0,600,-50,1,2
181,6,0 : 5,1 : 59,1,4,1,900,0,1,low
181,7,0 : 5,1 : 47,0,4,0,700,-50,1,low
181,8,0 : 7,1 : 37,1,4,1,1000,-50,1,3
181,9,0 : 8,1 : 28,1,3,1,1300,-50,1,3
181,10,0 : 8,1 : 19,1,4,1,1600,-50,1,3
181,11,0 : 8,1 : 10,1,2,0,1400,-50,1,low
181,12,0 : 7,0 : 60,1,2,0,1200,-50,1,low
181,13,0 : 7,0 : 50,1,4,1,1500,-50,1,low
181,14,0 : 7,0 : 40,1,4,0,1300,-50,1,high
181,15,0 : 8,0 : 31,1,3,0,1100,-50,1,low
181,16,0 : 8,0 : 22,1,4,0,900,-50,1,low
181,17,0 : 8,0 : 13,1,4,1,1200,-50,1,medium
181,18,0 : 7,0 : 3,1,2,1,1500,-50,1,3
182,2,0 : 7,2 : 51,0,0,0,500,0,0,low
182,3,0 : 7,2 : 41,0,0,1,1000,0,0,high
182,4,0 : 7,2 : 31,0,0,0,1000,0,0,medium
182,5,0 : 9,2 : 23,0,0,1,1500,0,0,high
182,6,0 : 1,2 : 7,0,0,0,1500,0,0,medium
182,7,0 : 8,1 : 58,0,0,1,2000,0,0,medium
182,8,0 : 6,1 : 47,0,0,0,2000,0,0,2
182,9,0 : 8,1 : 38,0,0,0,2000,0,0,medium
182,12,0 : 6,1 : 27,0,0,0,2000,50,0,medium
182,13,0 : 7,1 : 17,0,0,0,2000,50,0,2
182,14,0 : 9,1 : 9,0,2,0,1800,50,1,medium
182,15,0 : 8,0 : 60,0,0,0,1800,50,0,medium
182,16,0 : 8,0 : 51,0,3,0,1600,50,1,medium
182,17,0 : 8,0 : 42,0,2,1,1900,50,1,medium
182,18,0 : 7,0 : 32,0,3,1,2200,50,1,high
182,19,0 : 8,0 : 23,0,4,1,2500,50,1,medium
182,20,0 : 6,0 : 12,0,4,1,2800,100,1,high
182,21,0 : 9,0 : 4,1,2,1,3100,50,1,medium
183,1,0 : 8,2 : 52,0,0,1,1000,0,0,low
183,2,0 : 8,2 : 43,0,0,1,1500,0,0,medium
183,3,0 : 3,2 : 29,0,0,0,1500,0,0,low
183,5,0 : 5,2 : 17,0,0,0,1500,50,0,low
183,6,0 : 5,2 : 5,0,0,0,1500,100,0,low
183,7,0 : 8,1 : 56,0,0,0,1500,100,0,low
183,8,0 : 6,1 : 45,0,0,0,1500,150,0,low
183,9,0 : 8,1 : 36,0,0,0,1500,150,0,low
183,10,0 : 7,1 : 26,0,3,0,1300,150,1,low
183,11,0 : 8,1 : 17,0,3,1,1600,150,1,high
183,12,0 : 7,1 : 7,0,2,1,1900,150,1,high
183,13,0 : 7,0 : 57,0,4,0,1700,150,1,medium
183,14,0 : 7,0 : 47,1,4,1,2000,150,1,low
183,15,0 : 0,0 : 30,0,4,0,1800,200,1,low
183,16,0 : 8,0 : 21,1,4,1,2100,200,1,2
183,17,0 : 8,0 : 12,1,3,1,2400,200,1,high
183,18,0 : 7,0 : 2,1,3,1,2700,250,1,medium
184,4,0 : 6,2 : 50,0,4,0,300,50,1,low
184,6,0 : 8,2 : 41,1,0,0,300,50,0,low
184,7,0 : 8,2 : 32,0,0,0,300,50,0,medium
184,8,0 : 7,2 : 22,0,0,0,300,50,0,medium
184,9,0 : 7,2 : 12,0,0,1,800,50,0,high
184,10,0 : 6,2 : 1,0,0,0,800,50,0,3
184,11,0 : 6,1 : 50,0,0,1,1300,50,0,high
184,12,0 : 6,1 : 39,0,0,1,1800,50,0,medium
184,13,0 : 8,1 : 30,0,0,0,1800,50,0,high
184,14,0 : 7,1 : 20,1,0,0,1800,50,0,medium
184,15,0 : 9,1 : 12,1,0,1,2300,50,0,high
184,16,0 : 6,1 : 1,0,0,1,2800,100,0,high
184,17,0 : 8,0 : 52,0,0,0,2800,100,0,high
184,18,0 : 6,0 : 41,1,0,0,2800,100,0,high
184,19,0 : 8,0 : 32,0,0,1,3300,150,0,high
184,20,0 : 7,0 : 22,0,0,0,3300,200,0,high
184,21,0 : 9,0 : 14,0,0,1,3800,200,0,high
184,22,0 : 7,0 : 4,0,0,1,4300,200,0,high
185,1,0 : 8,2 : 52,0,0,1,1000,0,0,3
185,2,0 : 7,2 : 42,0,0,1,1500,0,0,low
185,3,0 : 8,2 : 33,0,0,0,1500,0,0,low
185,4,0 : 9,2 : 25,0,0,1,2000,0,0,high
185,5,0 : 7,2 : 15,0,0,0,2000,0,0,medium
185,6,0 : 7,2 : 5,0,0,0,2000,0,0,low
185,7,0 : 8,1 : 56,0,0,0,2000,0,0,2
185,8,0 : 8,1 : 47,0,0,1,2500,50,0,high
185,9,0 : 9,1 : 39,0,0,0,2500,50,0,2
185,10,0 : 7,1 : 29,0,0,0,2500,100,0,low
185,11,0 : 8,1 : 20,0,0,0,2500,100,0,2
185,12,0 : 7,1 : 10,0,0,1,3000,100,0,low
185,13,0 : 8,1 : 1,0,0,0,3000,100,0,low
185,14,0 : 7,0 : 51,0,0,0,3000,100,0,2
185,15,0 : 8,0 : 42,0,0,1,3500,100,0,low
185,16,0 : 8,0 : 33,0,0,0,3500,100,0,medium
185,17,0 : 8,0 : 24,0,0,0,3500,100,0,low
185,18,0 : 8,0 : 15,0,0,0,3500,100,0,3
185,19,0 : 9,0 : 7,0,0,1,4000,100,0,high
186,1,0 : 6,2 : 50,0,0,1,1000,0,0,medium
186,2,0 : 6,2 : 39,0,0,1,1500,0,0,2
186,3,0 : 5,2 : 27,0,0,0,1500,0,0,2
186,4,0 : 2,2 : 12,0,0,0,1500,50,0,medium
186,5,0 : 2,1 : 57,0,0,0,1500,50,0,low
186,6,0 : 6,1 : 46,0,0,1,2000,50,0,medium
186,7,0 : 4,1 : 33,0,0,0,2000,50,0,medium
186,8,0 : 7,1 : 23,0,0,1,2500,50,0,medium
186,9,0 : 6,1 : 12,0,0,0,2500,50,0,2
186,10,0 : 3,0 : 58,0,0,1,3000,50,0,medium
186,11,0 : 5,0 : 46,0,0,1,3500,50,0,medium
186,12,0 : 7,0 : 36,0,0,1,4000,50,0,medium
186,13,0 : 8,0 : 27,0,0,0,4000,50,0,2
186,14,0 : 3,0 : 13,0,0,1,4500,50,0,low
186,15,0 : 8,0 : 4,0,0,1,5000,50,0,high
187,1,0 : 6,2 : 50,0,0,1,1000,0,0,low
187,2,0 : 6,2 : 39,0,0,0,1000,50,0,2
187,3,0 : 7,2 : 29,0,0,0,1000,50,0,2
187,5,0 : 8,2 : 20,0,0,0,1000,50,0,low
187,6,0 : 8,2 : 11,0,0,0,1000,50,0,3
187,7,0 : 8,2 : 2,0,0,1,1500,50,0,2
187,8,0 : 8,1 : 53,0,0,1,2000,50,0,high
187,9,0 : 8,1 : 44,0,0,1,2500,50,0,medium
190,1,0 : 7,2 : 51,0,0,0,500,0,0,low
190,2,0 : 8,2 : 42,0,0,0,500,0,0,medium
189,1,0 : 2,2 : 46,0,0,0,500,0,0,low
190,3,0 : 0,2 : 25,0,0,0,500,50,0,medium
188,1,0 : 6,2 : 50,0,0,1,1000,0,0,low
189,2,0 : 4,2 : 33,0,0,0,500,0,0,low
190,4,0 : 7,2 : 15,0,4,1,800,50,1,medium
188,2,0 : 7,2 : 40,0,0,1,1500,0,0,medium
188,3,0 : 8,2 : 31,0,0,1,2000,0,0,high
189,3,0 : 6,2 : 22,0,0,0,500,0,0,low
190,5,0 : 0,1 : 58,0,0,0,800,50,0,medium
188,4,0 : 7,2 : 21,0,0,0,2000,0,0,low
189,4,0 : 7,2 : 12,0,0,0,500,0,0,low
188,5,0 : 8,2 : 12,0,0,0,2000,0,0,medium
189,5,0 : 7,2 : 2,0,0,0,500,0,0,low
188,6,0 : 7,2 : 2,0,0,0,2000,50,0,medium
190,6,0 : 0,1 : 41,0,2,0,9800,50,1,medium
189,6,0 : 1,1 : 46,0,0,0,500,50,0,low
188,7,0 : 8,1 : 53,0,0,0,2000,50,0,low
188,8,0 : 8,1 : 44,0,0,0,2000,50,0,low
189,7,0 : 5,1 : 34,0,0,1,1000,100,0,low
190,7,0 : 0,1 : 24,0,0,0,9800,50,0,medium
189,8,0 : 6,1 : 23,0,0,1,1500,100,0,2
188,9,0 : 7,1 : 34,0,0,1,2500,50,0,high
189,9,0 : 8,1 : 14,0,0,1,2000,100,0,high
188,10,0 : 8,1 : 25,0,0,1,3000,50,0,high
190,8,0 : 0,1 : 7,0,0,0,9800,50,0,medium
188,11,0 : 6,1 : 14,0,0,0,3000,50,0,high
189,10,0 : 8,1 : 5,0,0,1,2500,150,0,medium
188,12,0 : 8,1 : 5,0,0,1,3500,50,0,high
189,12,0 : 6,0 : 54,0,0,1,3000,150,0,2
191,1,0 : 5,2 : 49,0,0,1,1000,50,0,medium
188,13,0 : 8,0 : 56,0,0,1,4000,50,0,high
189,13,0 : 8,0 : 45,0,0,1,3500,150,0,high
188,14,0 : 7,0 : 46,0,0,1,4500,50,0,high
191,2,0 : 3,2 : 35,0,0,0,1000,100,0,low
189,14,0 : 5,0 : 33,0,0,0,3500,200,0,2
188,15,0 : 6,0 : 35,0,0,1,5000,50,0,high
191,3,0 : 7,2 : 25,0,0,1,1500,100,0,3
189,15,0 : 6,0 : 22,0,0,0,3500,200,0,medium
188,16,0 : 7,0 : 25,0,0,0,5000,50,0,high
191,4,0 : 8,2 : 16,0,0,0,1500,100,0,medium
189,16,0 : 8,0 : 13,0,0,1,4000,200,0,high
188,17,0 : 6,0 : 14,0,0,1,5500,50,0,high
191,5,0 : 8,2 : 7,0,0,0,1500,100,0,medium
189,17,0 : 8,0 : 4,0,0,1,4500,200,0,high
188,18,0 : 8,0 : 5,0,0,1,6000,50,0,high
191,6,0 : 8,1 : 58,0,4,1,1800,100,1,high
191,7,0 : 8,1 : 49,0,0,1,2300,100,0,3
191,8,0 : 8,1 : 40,1,0,0,2300,100,0,3
191,9,0 : 8,1 : 31,0,4,1,2600,100,1,high
192,1,0 : 6,2 : 50,0,0,0,500,0,0,medium
191,10,0 : 6,1 : 20,1,4,0,2400,100,1,2
192,2,0 : 7,2 : 40,0,0,0,500,0,0,medium
191,11,0 : 9,1 : 12,0,3,1,2700,100,1,high
192,3,0 : 7,2 : 30,0,0,0,500,0,0,medium
191,13,0 : 8,1 : 3,1,0,1,3200,150,0,high
192,4,0 : 7,2 : 20,0,0,0,500,0,0,medium
191,14,0 : 6,0 : 52,1,2,0,3000,150,1,medium
192,5,0 : 7,2 : 10,0,0,0,500,0,0,2
191,15,0 : 8,0 : 43,1,0,0,3000,150,0,medium
192,6,0 : 8,2 : 1,0,0,0,500,0,0,medium
191,16,0 : 8,0 : 34,1,0,0,3000,150,0,3
193,1,0 : 7,2 : 51,0,0,1,1000,0,0,high
192,7,0 : 8,1 : 52,0,0,1,1000,0,0,medium
191,17,0 : 8,0 : 25,1,2,0,2800,150,1,medium
193,2,0 : 7,2 : 41,0,0,0,1000,0,0,high
192,8,0 : 7,1 : 42,0,0,0,1000,0,0,medium
193,3,0 : 8,2 : 32,0,0,0,1000,0,0,high
191,18,0 : 8,0 : 16,0,4,1,3100,100,1,medium
192,9,0 : 8,1 : 33,0,0,1,1500,0,0,medium
193,4,0 : 8,2 : 23,0,0,0,1000,0,0,low
191,19,0 : 8,0 : 7,1,4,1,3400,100,1,3
192,10,0 : 9,1 : 25,0,0,0,1500,0,0,high
193,5,0 : 7,2 : 13,0,0,0,1000,0,0,high
192,11,0 : 8,1 : 16,0,0,0,1500,0,0,medium
193,7,0 : 8,2 : 4,0,0,0,1000,0,0,high
192,12,0 : 7,1 : 6,0,0,0,1500,0,0,medium
193,8,0 : 8,1 : 55,0,0,0,1000,0,0,high
192,13,0 : 8,0 : 57,0,0,0,1500,0,0,medium
193,9,0 : 8,1 : 46,0,0,0,1000,0,0,high
192,14,0 : 8,0 : 48,0,0,0,1500,0,0,medium
193,10,0 : 7,1 : 36,0,0,0,1000,0,0,high
192,15,0 : 7,0 : 38,0,0,0,1500,0,0,high
193,11,0 : 8,1 : 27,0,0,0,1000,0,0,high
192,16,0 : 8,0 : 29,0,0,0,1500,0,0,medium
193,12,0 : 8,1 : 18,0,0,0,1000,0,0,medium
192,17,0 : 7,0 : 19,0,0,1,2000,0,0,high
193,13,0 : 8,1 : 9,0,0,0,1000,0,0,low
192,18,0 : 7,0 : 9,0,0,0,2000,0,0,high
193,14,0 : 4,0 : 56,0,0,1,1500,0,0,medium
193,15,0 : 8,0 : 47,0,0,0,1500,0,0,medium
193,16,0 : 8,0 : 38,0,0,0,1500,0,0,low
193,17,0 : 7,0 : 28,0,0,0,1500,0,0,medium
193,18,0 : 8,0 : 19,0,0,1,2000,0,0,3
193,19,0 : 8,0 : 10,0,0,0,2000,0,0,3
195,1,0 : 6,2 : 50,0,0,0,500,0,0,high
195,2,0 : 8,2 : 41,0,0,0,500,0,0,3
195,3,0 : 6,2 : 30,0,0,1,1000,0,0,2
195,4,0 : 8,2 : 21,0,0,0,1000,0,0,medium
195,5,0 : 7,2 : 11,0,0,1,1500,0,0,medium
195,7,0 : 6,1 : 60,0,0,0,1500,0,0,medium
195,8,0 : 7,1 : 50,0,0,1,2000,0,0,3
195,9,0 : 8,1 : 41,0,0,0,2000,0,0,medium
195,10,0 : 7,1 : 31,0,0,1,2500,0,0,2
195,11,0 : 8,1 : 22,0,0,1,3000,0,0,high
195,12,0 : 7,1 : 12,0,0,1,3500,0,0,medium
195,13,0 : 7,1 : 2,0,0,0,3500,0,0,3
195,14,0 : 8,0 : 53,0,0,1,4000,0,0,3
195,15,0 : 7,0 : 43,0,0,0,4000,0,0,low
195,16,0 : 7,0 : 33,0,0,0,4000,0,0,3
195,17,0 : 8,0 : 24,0,0,0,4000,0,0,low
195,18,0 : 8,0 : 15,0,0,0,4000,0,0,medium
195,19,0 : 7,0 : 5,0,0,0,4000,0,0,high
196,1,0 : 6,2 : 50,0,0,1,1000,0,0,medium
196,2,0 : 7,2 : 40,0,0,1,1500,0,0,high
196,3,0 : 9,2 : 32,0,0,1,2000,0,0,high
