81	13	0 : 7	0 : 17	0	0	0	1500	0	0	low
81	14	0 : 8	0 : 5	0	0	0	1500	0	0	low
82	1	0 : 7	2 : 48	0	0	0	500	0	0	2
83	1	0 : 8	2 : 49	0	0	1	1000	0	0	high
83	2	0 : 20	2 : 49	0	0	0	1000	50	0	high
83	3	0 : 8	2 : 37	0	0	1	1500	50	0	high
83	4	0 : 8	2 : 25	0	0	1	2000	50	0	high
83	5	0 : 7	2 : 12	0	0	1	2500	50	0	high
83	6	0 : 20	2 : 12	0	0	0	2500	100	0	high
83	7	0 : 8	1 : 60	0	0	1	3000	100	0	high
83	8	0 : 8	1 : 48	0	0	1	3500	100	0	high
83	9	0 : 5	1 : 33	0	2	0	3300	100	1	high
83	10	0 : 8	1 : 21	0	0	1	3800	100	0	high
83	11	0 : 8	1 : 9	0	0	1	4300	100	0	high
83	12	0 : 8	0 : 57	1	0	1	4800	100	0	high
83	13	0 : 8	0 : 45	0	0	0	4800	100	0	high
83	14	0 : 8	0 : 33	1	0	1	5300	100	0	high
83	15	0 : 6	0 : 19	0	0	0	5300	150	0	3
83	17	0 : 8	0 : 7	0	0	0	5300	200	0	2
84	1	0 : 5	2 : 46	0	0	0	500	0	0	2
84	2	0 : 6	2 : 32	0	0	1	1000	0	0	low
84	3	0 : 7	2 : 19	0	0	0	1000	0	0	medium
84	4	0 : 8	2 : 7	0	0	1	1500	0	0	high
84	5	0 : 8	1 : 55	0	0	1	2000	0	0	3
84	6	0 : 8	1 : 43	0	0	1	2500	0	0	high
84	7	0 : 8	1 : 31	0	0	1	3000	0	0	high
84	8	0 : 7	1 : 18	0	0	0	3000	0	0	medium
84	9	0 : 8	1 : 6	0	0	1	3500	0	0	high
84	10	0 : 6	0 : 52	0	0	0	3500	0	0	3
84	11	0 : 8	0 : 40	0	0	1	4000	0	0	high
84	12	0 : 8	0 : 28	0	0	1	4500	0	0	high
84	13	0 : 8	0 : 16	0	0	1	5000	0	0	high
85	3	0 : 8	2 : 49	0	0	0	500	0	0	high
85	4	0 : 8	2 : 37	0	0	0	500	0	0	high
85	5	0 : 6	2 : 23	0	0	0	500	0	0	high
85	6	0 : 7	2 : 10	0	0	0	500	0	0	high
86	1	0 : 6	2 : 47	0	0	0	500	0	0	low
86	2	0 : 6	2 : 33	0	0	0	500	0	0	3
86	3	0 : 7	2 : 20	0	0	0	500	0	0	2
86	4	0 : 8	2 : 8	0	0	1	1000	0	0	high
86	5	0 : 8	1 : 56	0	0	0	1000	0	0	low
86	6	0 : 4	1 : 40	0	2	0	800	50	1	2
86	7	0 : 8	1 : 28	0	0	0	800	50	0	low
86	9	0 : 8	1 : 16	0	0	1	1300	100	0	high
86	10	0 : 8	1 : 4	0	0	0	1300	100	0	low
86	11	0 : 8	0 : 52	0	0	0	1300	100	0	low
86	12	0 : 7	0 : 39	0	0	1	1800	100	0	low
86	13	0 : 8	0 : 27	0	0	0	1800	100	0	low
86	14	0 : 8	0 : 15	1	0	0	1800	100	0	low
86	17	0 : 7	0 : 2	0	0	0	1800	150	0	medium
89	1	0 : 10	2 : 51	0	0	0	500	0	0	low
90	8	0 : 4	2 : 24	0	0	1	1000	0	0	low
90	9	0 : 0	2 : 4	0	2	0	800	50	1	low
90	10	0 : 4	1 : 48	1	2	1	1100	100	1	high
90	11	0 : 0	1 : 28	0	0	0	1100	100	0	high
90	12	0 : 0	1 : 8	0	0	0	1100	100	0	high
90	13	0 : 0	0 : 48	0	0	0	1100	100	0	high
90	14	0 : 0	0 : 28	0	0	0	1100	100	0	high
90	15	0 : 0	0 : 8	0	0	0	1100	100	0	high
91	1	0 : 10	2 : 51	0	0	1	1000	0	0	medium
91	2	0 : 6	2 : 37	0	0	0	1000	0	0	medium
91	3	0 : 7	2 : 24	0	0	0	1000	0	0	high
91	4	0 : 10	2 : 14	0	0	0	1000	0	0	high
92	3	0 : 6	2 : 47	0	0	0	500	0	0	low
92	4	0 : 8	2 : 35	0	0	0	500	0	0	medium
92	5	0 : 8	2 : 23	0	0	0	500	0	0	high
92	6	0 : 0	2 : 3	0	0	0	500	0	0	high
92	7	0 : 8	1 : 51	0	0	1	1000	0	0	high
92	8	0 : 6	1 : 37	0	0	1	1500	0	0	high
92	9	0 : 7	1 : 24	0	0	1	2000	0	0	high
92	10	0 : 6	1 : 10	0	0	1	2500	0	0	high
92	11	0 : 8	0 : 58	0	0	1	3000	0	0	high
92	12	0 : 8	0 : 46	0	0	1	3500	0	0	high
92	13	0 : 3	0 : 29	0	0	1	4000	0	0	medium
92	14	0 : 7	0 : 16	0	0	1	4500	0	0	high
92	15	0 : 6	0 : 2	0	0	1	5000	0	0	high
